;elix;domestic;constant;Source
02/01/2012 22:30;55.72;0.7367069957027815;1.0;70.42
02/01/2012 23:00;53.85;0.7367069957027815;1.0;69.64
02/01/2012 23:30;53.85;0.7367069957027815;1.0;69.64
03/01/2012 00:00;44.31;0.6844226955446125;1.0;69.64
03/01/2012 00:30;44.31;0.6844226955446125;1.0;69.64
03/01/2012 01:00;44.02;0.6844226955446125;1.0;69.68
03/01/2012 01:30;44.02;0.6844226955446125;1.0;69.68
03/01/2012 02:00;44.02;0.6844226955446125;1.0;69.68
03/01/2012 02:30;44.02;0.6844226955446125;1.0;69.68
03/01/2012 03:00;44.02;0.6844226955446125;1.0;70.37
03/01/2012 03:30;44.02;0.6844226955446125;1.0;70.37
03/01/2012 04:00;44.02;0.6901862550860408;1.0;70.37
03/01/2012 04:30;44.02;0.6901862550860408;1.0;70.37
03/01/2012 05:00;44.02;0.6901862550860408;1.0;70.33
03/01/2012 05:30;44.02;0.6901862550860408;1.0;70.33
03/01/2012 06:00;44.02;0.8227481245388921;1.0;70.33
03/01/2012 06:30;44.02;0.8227481245388921;1.0;70.33
03/01/2012 07:00;55.72;0.8227481245388921;1.0;70.33
03/01/2012 07:30;55.72;0.8227481245388921;1.0;70.33
03/01/2012 08:00;55.72;0.7654727515959481;1.0;70.33
03/01/2012 08:30;55.72;0.7654727515959481;1.0;70.33
03/01/2012 09:00;72.13;0.7654727515959481;1.0;69.42
03/01/2012 09:30;72.13;0.7654727515959481;1.0;69.42
03/01/2012 10:00;72.13;0.7204449426785394;1.0;69.42
03/01/2012 10:30;72.13;0.7204449426785394;1.0;69.42
03/01/2012 11:00;72.13;0.7204449426785394;1.0;70.33
03/01/2012 11:30;72.13;0.7204449426785394;1.0;70.33
03/01/2012 12:00;72.13;0.671814909047738;1.0;70.33
03/01/2012 12:30;72.13;0.671814909047738;1.0;70.33
03/01/2012 13:00;72.13;0.671814909047738;1.0;70.33
03/01/2012 13:30;72.13;0.671814909047738;1.0;70.33
03/01/2012 14:00;72.13;0.6790193584745234;1.0;70.33
03/01/2012 14:30;72.13;0.6790193584745234;1.0;70.33
03/01/2012 15:00;72.13;0.6790193584745234;1.0;70.33
03/01/2012 15:30;72.13;0.6790193584745234;1.0;70.33
03/01/2012 16:00;72.13;0.6002206928690581;1.0;70.33
03/01/2012 16:30;72.13;0.6002206928690581;1.0;70.33
03/01/2012 17:00;102.9;0.6002206928690581;1.0;70.29
03/01/2012 17:30;102.9;0.6002206928690581;1.0;70.29
03/01/2012 18:00;102.9;0.630389324843722;1.0;70.29
03/01/2012 18:30;102.9;0.630389324843722;1.0;70.29
03/01/2012 19:00;72.13;0.630389324843722;1.0;70.33
03/01/2012 19:30;72.13;0.630389324843722;1.0;70.33
03/01/2012 20:00;72.13;0.7240471673919321;1.0;70.33
03/01/2012 20:30;72.13;0.7240471673919321;1.0;70.33
03/01/2012 21:00;55.72;0.7240471673919321;1.0;70.42
03/01/2012 21:30;55.72;0.7240471673919321;1.0;70.42
03/01/2012 22:00;55.72;0.702433819111576;1.0;70.42
03/01/2012 22:30;55.72;0.702433819111576;1.0;70.42
03/01/2012 23:00;53.85;0.702433819111576;1.0;69.64
03/01/2012 23:30;53.85;0.702433819111576;1.0;69.64
04/01/2012 00:00;44.31;0.6918835280146735;1.0;69.64
04/01/2012 00:30;44.31;0.6918835280146735;1.0;69.64
04/01/2012 01:00;44.02;0.6918835280146735;1.0;69.68
04/01/2012 01:30;44.02;0.6918835280146735;1.0;69.68
04/01/2012 02:00;44.02;0.7151250935552181;1.0;69.68
04/01/2012 02:30;44.02;0.7151250935552181;1.0;69.68
04/01/2012 03:00;44.02;0.7151250935552181;1.0;70.37
04/01/2012 03:30;44.02;0.7151250935552181;1.0;70.37
04/01/2012 04:00;44.02;0.6980336038192484;1.0;70.37
04/01/2012 04:30;44.02;0.6980336038192484;1.0;70.37
04/01/2012 05:00;44.02;0.6980336038192484;1.0;70.33
04/01/2012 05:30;44.02;0.6980336038192484;1.0;70.33
04/01/2012 06:00;44.02;0.8223938575885008;1.0;70.33
04/01/2012 06:30;44.02;0.8223938575885008;1.0;70.33
04/01/2012 07:00;55.72;0.8223938575885008;1.0;70.33
04/01/2012 07:30;55.72;0.8223938575885008;1.0;70.33
04/01/2012 08:00;55.72;0.7598204119024192;1.0;70.33
04/01/2012 08:30;55.72;0.7598204119024192;1.0;70.33
04/01/2012 09:00;72.13;0.7598204119024192;1.0;69.42
04/01/2012 09:30;72.13;0.7598204119024192;1.0;69.42
04/01/2012 10:00;72.13;0.6927774343816175;1.0;69.42
04/01/2012 10:30;72.13;0.6927774343816175;1.0;69.42
04/01/2012 11:00;72.13;0.6927774343816175;1.0;70.33
04/01/2012 11:30;72.13;0.6927774343816175;1.0;70.33
04/01/2012 12:00;72.13;0.6480821160344163;1.0;70.33
04/01/2012 12:30;72.13;0.6480821160344163;1.0;70.33
04/01/2012 13:00;72.13;0.6480821160344163;1.0;70.33
04/01/2012 13:30;72.13;0.6480821160344163;1.0;70.33
04/01/2012 14:00;72.13;0.6704297752080169;1.0;70.33
04/01/2012 14:30;72.13;0.6704297752080169;1.0;70.33
04/01/2012 15:00;72.13;0.6704297752080169;1.0;70.33
04/01/2012 15:30;72.13;0.6704297752080169;1.0;70.33
04/01/2012 16:00;72.13;0.759999193175808;1.0;70.33
04/01/2012 16:30;72.13;0.759999193175808;1.0;70.33
04/01/2012 17:00;102.9;0.759999193175808;1.0;70.29
04/01/2012 17:30;102.9;0.759999193175808;1.0;70.29
04/01/2012 18:00;102.9;0.7553508800676991;1.0;70.29
04/01/2012 18:30;102.9;0.7553508800676991;1.0;70.29
04/01/2012 19:00;72.13;0.7553508800676991;1.0;70.33
04/01/2012 19:30;72.13;0.7553508800676991;1.0;70.33
04/01/2012 20:00;72.13;0.8751343332381981;1.0;70.33
04/01/2012 20:30;72.13;0.8751343332381981;1.0;70.33
04/01/2012 21:00;55.72;0.8751343332381981;1.0;70.42
04/01/2012 21:30;55.72;0.8751343332381981;1.0;70.42
04/01/2012 22:00;55.72;0.7923586036591818;1.0;70.42
04/01/2012 22:30;55.72;0.7923586036591818;1.0;70.42
04/01/2012 23:00;53.85;0.7923586036591818;1.0;69.64
04/01/2012 23:30;53.85;0.7923586036591818;1.0;69.64
05/01/2012 00:00;44.31;0.700621774252986;1.0;69.64
05/01/2012 00:30;44.31;0.700621774252986;1.0;69.64
05/01/2012 01:00;44.02;0.700621774252986;1.0;69.68
05/01/2012 01:30;44.02;0.700621774252986;1.0;69.68
05/01/2012 02:00;44.02;0.6798161902590691;1.0;69.68
05/01/2012 02:30;44.02;0.6798161902590691;1.0;69.68
05/01/2012 03:00;44.02;0.6798161902590691;1.0;70.37
05/01/2012 03:30;44.02;0.6798161902590691;1.0;70.37
05/01/2012 04:00;44.02;0.7128377436502175;1.0;70.37
05/01/2012 04:30;44.02;0.7128377436502175;1.0;70.37
05/01/2012 05:00;44.02;0.7128377436502175;1.0;70.33
05/01/2012 05:30;44.02;0.7128377436502175;1.0;70.33
05/01/2012 06:00;44.02;0.8355656222456601;1.0;70.33
05/01/2012 06:30;44.02;0.8355656222456601;1.0;70.33
05/01/2012 07:00;55.72;0.8355656222456601;1.0;70.33
05/01/2012 07:30;55.72;0.8355656222456601;1.0;70.33
05/01/2012 08:00;55.72;0.752009060021094;1.0;70.33
05/01/2012 08:30;55.72;0.752009060021094;1.0;70.33
05/01/2012 09:00;72.13;0.752009060021094;1.0;69.42
05/01/2012 09:30;72.13;0.752009060021094;1.0;69.42
05/01/2012 10:00;72.13;0.6266742166842451;1.0;69.42
05/01/2012 10:30;72.13;0.6266742166842451;1.0;69.42
05/01/2012 11:00;72.13;0.6266742166842451;1.0;70.33
05/01/2012 11:30;72.13;0.6266742166842451;1.0;70.33
05/01/2012 12:00;72.13;0.6893416383526696;1.0;70.33
05/01/2012 12:30;72.13;0.6893416383526696;1.0;70.33
05/01/2012 13:00;72.13;0.6893416383526696;1.0;70.33
05/01/2012 13:30;72.13;0.6893416383526696;1.0;70.33
05/01/2012 14:00;72.13;0.668452497796528;1.0;70.33
05/01/2012 14:30;72.13;0.668452497796528;1.0;70.33
05/01/2012 15:00;72.13;0.668452497796528;1.0;70.33
05/01/2012 15:30;72.13;0.668452497796528;1.0;70.33
05/01/2012 16:00;72.13;0.5986827683390155;1.0;70.33
05/01/2012 16:30;72.13;0.5986827683390155;1.0;70.33
05/01/2012 17:00;102.9;0.5986827683390155;1.0;70.29
05/01/2012 17:30;102.9;0.5986827683390155;1.0;70.29
05/01/2012 18:00;102.9;0.6546656650294747;1.0;70.29
05/01/2012 18:30;102.9;0.6546656650294747;1.0;70.29
05/01/2012 19:00;72.13;0.6546656650294747;1.0;70.33
05/01/2012 19:30;72.13;0.6546656650294747;1.0;70.33
05/01/2012 20:00;72.13;0.8355656222456601;1.0;70.33
05/01/2012 20:30;72.13;0.8355656222456601;1.0;70.33
05/01/2012 21:00;55.72;0.8355656222456601;1.0;70.42
05/01/2012 21:30;55.72;0.8355656222456601;1.0;70.42
05/01/2012 22:00;55.72;0.8021429973558338;1.0;70.42
05/01/2012 22:30;55.72;0.8021429973558338;1.0;70.42
05/01/2012 23:00;53.85;0.8021429973558338;1.0;69.64
05/01/2012 23:30;53.85;0.8021429973558338;1.0;69.64
06/01/2012 00:00;44.31;0.7076469214585527;1.0;69.64
06/01/2012 00:30;44.31;0.7076469214585527;1.0;69.64
06/01/2012 01:00;44.02;0.7076469214585527;1.0;69.68
06/01/2012 01:30;44.02;0.7076469214585527;1.0;69.68
06/01/2012 02:00;44.02;0.7043143122736482;1.0;69.68
06/01/2012 02:30;44.02;0.7043143122736482;1.0;69.68
06/01/2012 03:00;44.02;0.7043143122736482;1.0;70.37
06/01/2012 03:30;44.02;0.7043143122736482;1.0;70.37
06/01/2012 04:00;44.02;0.7017375525945981;1.0;70.37
06/01/2012 04:30;44.02;0.7017375525945981;1.0;70.37
06/01/2012 05:00;44.02;0.7017375525945981;1.0;70.33
06/01/2012 05:30;44.02;0.7017375525945981;1.0;70.33
06/01/2012 06:00;44.02;0.8472385824716178;1.0;70.33
06/01/2012 06:30;44.02;0.8472385824716178;1.0;70.33
06/01/2012 07:00;55.72;0.8472385824716178;1.0;70.33
06/01/2012 07:30;55.72;0.8472385824716178;1.0;70.33
06/01/2012 08:00;55.72;0.7945009010403957;1.0;70.33
06/01/2012 08:30;55.72;0.7945009010403957;1.0;70.33
06/01/2012 09:00;72.13;0.7945009010403957;1.0;69.42
06/01/2012 09:30;72.13;0.7945009010403957;1.0;69.42
06/01/2012 10:00;72.13;0.7086089117387313;1.0;69.42
06/01/2012 10:30;72.13;0.7086089117387313;1.0;69.42
06/01/2012 11:00;72.13;0.7086089117387313;1.0;70.33
06/01/2012 11:30;72.13;0.7086089117387313;1.0;70.33
06/01/2012 12:00;72.13;0.6690985966599657;1.0;70.33
06/01/2012 12:30;72.13;0.6690985966599657;1.0;70.33
06/01/2012 13:00;72.13;0.6690985966599657;1.0;70.33
06/01/2012 13:30;72.13;0.6690985966599657;1.0;70.33
06/01/2012 14:00;72.13;0.6441899197624831;1.0;70.33
06/01/2012 14:30;72.13;0.6441899197624831;1.0;70.33
06/01/2012 15:00;72.13;0.6441899197624831;1.0;70.33
06/01/2012 15:30;72.13;0.6441899197624831;1.0;70.33
06/01/2012 16:00;72.13;0.633453421099775;1.0;70.33
06/01/2012 16:30;72.13;0.633453421099775;1.0;70.33
06/01/2012 17:00;102.9;0.633453421099775;1.0;70.29
06/01/2012 17:30;102.9;0.633453421099775;1.0;70.29
06/01/2012 18:00;102.9;0.6656629170878992;1.0;70.29
06/01/2012 18:30;102.9;0.6656629170878992;1.0;70.29
06/01/2012 19:00;72.13;0.6656629170878992;1.0;70.33
06/01/2012 19:30;72.13;0.6656629170878992;1.0;70.33
06/01/2012 20:00;72.13;0.7013080926480898;1.0;70.33
06/01/2012 20:30;72.13;0.7013080926480898;1.0;70.33
06/01/2012 21:00;55.72;0.7013080926480898;1.0;70.42
06/01/2012 21:30;55.72;0.7013080926480898;1.0;70.42
06/01/2012 22:00;55.72;0.8245630972959783;1.0;70.42
06/01/2012 22:30;55.72;0.8245630972959783;1.0;70.42
06/01/2012 23:00;53.85;0.8245630972959783;1.0;69.64
06/01/2012 23:30;53.85;0.8245630972959783;1.0;69.64
07/01/2012 00:00;44.31;0.6782837158427091;1.0;69.64
07/01/2012 00:30;44.31;0.6782837158427091;1.0;69.64
07/01/2012 01:00;44.02;0.6782837158427091;1.0;69.68
07/01/2012 01:30;44.02;0.6782837158427091;1.0;69.68
07/01/2012 02:00;44.02;0.672281205083039;1.0;69.68
07/01/2012 02:30;44.02;0.672281205083039;1.0;69.68
07/01/2012 03:00;44.02;0.672281205083039;1.0;70.37
07/01/2012 03:30;44.02;0.672281205083039;1.0;70.37
07/01/2012 04:00;44.02;0.6811182348125531;1.0;70.37
07/01/2012 04:30;44.02;0.6811182348125531;1.0;70.37
07/01/2012 05:00;44.02;0.6811182348125531;1.0;70.33
07/01/2012 05:30;44.02;0.6811182348125531;1.0;70.33
07/01/2012 06:00;44.02;0.6889548460821224;1.0;70.33
07/01/2012 06:30;44.02;0.6889548460821224;1.0;70.33
07/01/2012 07:00;55.72;0.6889548460821224;1.0;70.33
07/01/2012 07:30;55.72;0.6889548460821224;1.0;70.33
07/01/2012 08:00;55.72;0.7086297424610406;1.0;70.33
07/01/2012 08:30;55.72;0.7086297424610406;1.0;70.33
07/01/2012 09:00;72.13;0.7086297424610406;1.0;69.42
07/01/2012 09:30;72.13;0.7086297424610406;1.0;69.42
07/01/2012 10:00;72.13;0.771155896207603;1.0;69.42
07/01/2012 10:30;72.13;0.771155896207603;1.0;69.42
07/01/2012 11:00;72.13;0.771155896207603;1.0;70.33
07/01/2012 11:30;72.13;0.771155896207603;1.0;70.33
07/01/2012 12:00;72.13;0.7640695987829925;1.0;70.33
07/01/2012 12:30;72.13;0.7640695987829925;1.0;70.33
07/01/2012 13:00;72.13;0.7640695987829925;1.0;70.33
07/01/2012 13:30;72.13;0.7640695987829925;1.0;70.33
07/01/2012 14:00;72.13;0.6877876912121865;1.0;70.33
07/01/2012 14:30;72.13;0.6877876912121865;1.0;70.33
07/01/2012 15:00;72.13;0.6877876912121865;1.0;70.33
07/01/2012 15:30;72.13;0.6877876912121865;1.0;70.33
07/01/2012 16:00;72.13;0.60441948621677;1.0;70.33
07/01/2012 16:30;72.13;0.60441948621677;1.0;70.33
07/01/2012 17:00;102.9;0.60441948621677;1.0;70.29
07/01/2012 17:30;102.9;0.60441948621677;1.0;70.29
07/01/2012 18:00;102.9;0.6494383169142949;1.0;70.29
07/01/2012 18:30;102.9;0.6494383169142949;1.0;70.29
07/01/2012 19:00;72.13;0.6494383169142949;1.0;70.33
07/01/2012 19:30;72.13;0.6494383169142949;1.0;70.33
07/01/2012 20:00;72.13;0.771155896207603;1.0;70.33
07/01/2012 20:30;72.13;0.771155896207603;1.0;70.33
07/01/2012 21:00;55.72;0.771155896207603;1.0;70.42
07/01/2012 21:30;55.72;0.771155896207603;1.0;70.42
07/01/2012 22:00;55.72;0.7169665629605823;1.0;70.42
07/01/2012 22:30;55.72;0.7169665629605823;1.0;70.42
07/01/2012 23:00;53.85;0.7169665629605823;1.0;69.64
07/01/2012 23:30;53.85;0.7169665629605823;1.0;69.64
08/01/2012 00:00;44.31;0.6730127390114444;1.0;69.64
08/01/2012 00:30;44.31;0.6730127390114444;1.0;69.64
08/01/2012 01:00;44.02;0.6730127390114444;1.0;69.68
08/01/2012 01:30;44.02;0.6730127390114444;1.0;69.68
08/01/2012 02:00;44.02;0.7178419534075482;1.0;69.68
08/01/2012 02:30;44.02;0.7178419534075482;1.0;69.68
08/01/2012 03:00;44.02;0.7178419534075482;1.0;70.37
08/01/2012 03:30;44.02;0.7178419534075482;1.0;70.37
08/01/2012 04:00;44.02;0.6946804662186422;1.0;70.37
08/01/2012 04:30;44.02;0.6946804662186422;1.0;70.37
08/01/2012 05:00;44.02;0.6946804662186422;1.0;70.33
08/01/2012 05:30;44.02;0.6946804662186422;1.0;70.33
08/01/2012 06:00;44.02;0.7170047912199974;1.0;70.33
08/01/2012 06:30;44.02;0.7170047912199974;1.0;70.33
08/01/2012 07:00;55.72;0.7170047912199974;1.0;70.33
08/01/2012 07:30;55.72;0.7170047912199974;1.0;70.33
08/01/2012 08:00;55.72;0.6360791130900847;1.0;70.33
08/01/2012 08:30;55.72;0.6360791130900847;1.0;70.33
08/01/2012 09:00;72.13;0.6360791130900847;1.0;69.42
08/01/2012 09:30;72.13;0.6360791130900847;1.0;69.42
08/01/2012 10:00;72.13;0.8412659237643055;1.0;69.42
08/01/2012 10:30;72.13;0.8412659237643055;1.0;69.42
08/01/2012 11:00;72.13;0.8412659237643055;1.0;70.33
08/01/2012 11:30;72.13;0.8412659237643055;1.0;70.33
08/01/2012 12:00;72.13;0.7591911994946172;1.0;70.33
08/01/2012 12:30;72.13;0.7591911994946172;1.0;70.33
08/01/2012 13:00;72.13;0.7591911994946172;1.0;70.33
08/01/2012 13:30;72.13;0.7591911994946172;1.0;70.33
08/01/2012 14:00;72.13;0.6188434209934501;1.0;70.33
08/01/2012 14:30;72.13;0.6188434209934501;1.0;70.33
08/01/2012 15:00;72.13;0.6188434209934501;1.0;70.33
08/01/2012 15:30;72.13;0.6188434209934501;1.0;70.33
08/01/2012 16:00;72.13;0.6977993057408904;1.0;70.33
08/01/2012 16:30;72.13;0.6977993057408904;1.0;70.33
08/01/2012 17:00;102.9;0.6977993057408904;1.0;70.29
08/01/2012 17:30;102.9;0.6977993057408904;1.0;70.29
08/01/2012 18:00;102.9;0.5950417509552405;1.0;70.29
08/01/2012 18:30;102.9;0.5950417509552405;1.0;70.29
08/01/2012 19:00;72.13;0.5950417509552405;1.0;70.33
08/01/2012 19:30;72.13;0.5950417509552405;1.0;70.33
08/01/2012 20:00;72.13;0.854808253268804;1.0;70.33
08/01/2012 20:30;72.13;0.854808253268804;1.0;70.33
08/01/2012 21:00;55.72;0.854808253268804;1.0;70.42
08/01/2012 21:30;55.72;0.854808253268804;1.0;70.42
08/01/2012 22:00;55.72;0.7550874632811329;1.0;70.42
08/01/2012 22:30;55.72;0.7550874632811329;1.0;70.42
08/01/2012 23:00;53.85;0.7550874632811329;1.0;69.64
08/01/2012 23:30;53.85;0.7550874632811329;1.0;69.64
09/01/2012 00:00;44.31;0.6806278975928828;1.0;69.64
09/01/2012 00:30;44.31;0.6806278975928828;1.0;69.64
09/01/2012 01:00;44.02;0.6806278975928828;1.0;69.68
09/01/2012 01:30;44.02;0.6806278975928828;1.0;69.68
09/01/2012 02:00;44.02;0.7041694525452308;1.0;69.68
09/01/2012 02:30;44.02;0.7041694525452308;1.0;69.68
09/01/2012 03:00;44.02;0.7041694525452308;1.0;70.37
09/01/2012 03:30;44.02;0.7041694525452308;1.0;70.37
09/01/2012 04:00;44.02;0.7270186088225096;1.0;70.37
09/01/2012 04:30;44.02;0.7270186088225096;1.0;70.37
09/01/2012 05:00;44.02;0.7270186088225096;1.0;70.33
09/01/2012 05:30;44.02;0.7270186088225096;1.0;70.33
09/01/2012 06:00;44.02;0.6987168129790619;1.0;70.33
09/01/2012 06:30;44.02;0.6987168129790619;1.0;70.33
09/01/2012 07:00;55.72;0.6987168129790619;1.0;70.33
09/01/2012 07:30;55.72;0.6987168129790619;1.0;70.33
09/01/2012 08:00;55.72;0.7356735922608728;1.0;70.33
09/01/2012 08:30;55.72;0.7356735922608728;1.0;70.33
09/01/2012 09:00;72.13;0.7356735922608728;1.0;69.42
09/01/2012 09:30;72.13;0.7356735922608728;1.0;69.42
09/01/2012 10:00;72.13;0.7140361336649648;1.0;69.42
09/01/2012 10:30;72.13;0.7140361336649648;1.0;69.42
09/01/2012 11:00;72.13;0.7140361336649648;1.0;70.33
09/01/2012 11:30;72.13;0.7140361336649648;1.0;70.33
09/01/2012 12:00;72.13;0.685041939146448;1.0;70.33
09/01/2012 12:30;72.13;0.685041939146448;1.0;70.33
09/01/2012 13:00;72.13;0.685041939146448;1.0;70.33
09/01/2012 13:30;72.13;0.685041939146448;1.0;70.33
09/01/2012 14:00;72.13;0.6707612164731487;1.0;70.33
09/01/2012 14:30;72.13;0.6707612164731487;1.0;70.33
09/01/2012 15:00;72.13;0.6707612164731487;1.0;70.33
09/01/2012 15:30;72.13;0.6707612164731487;1.0;70.33
09/01/2012 16:00;72.13;0.641767021954632;1.0;70.33
09/01/2012 16:30;72.13;0.641767021954632;1.0;70.33
09/01/2012 17:00;102.9;0.641767021954632;1.0;70.29
09/01/2012 17:30;102.9;0.641767021954632;1.0;70.29
09/01/2012 18:00;102.9;0.6491237578772406;1.0;70.29
09/01/2012 18:30;102.9;0.6491237578772406;1.0;70.29
09/01/2012 19:00;72.13;0.6491237578772406;1.0;70.33
09/01/2012 19:30;72.13;0.6491237578772406;1.0;70.33
09/01/2012 20:00;72.13;0.6815799457711027;1.0;70.33
09/01/2012 20:30;72.13;0.6815799457711027;1.0;70.33
09/01/2012 21:00;55.72;0.6815799457711027;1.0;70.42
09/01/2012 21:30;55.72;0.6815799457711027;1.0;70.42
09/01/2012 22:00;55.72;0.8308784100828682;1.0;70.42
09/01/2012 22:30;55.72;0.8308784100828682;1.0;70.42
09/01/2012 23:00;53.85;0.8308784100828682;1.0;69.64
09/01/2012 23:30;53.85;0.8308784100828682;1.0;69.64
10/01/2012 00:00;44.31;0.7050114714960803;1.0;69.64
10/01/2012 00:30;44.31;0.7050114714960803;1.0;69.64
10/01/2012 01:00;44.02;0.7050114714960803;1.0;69.68
10/01/2012 01:30;44.02;0.7050114714960803;1.0;69.68
10/01/2012 02:00;44.02;0.7116347525435383;1.0;69.68
10/01/2012 02:30;44.02;0.7116347525435383;1.0;69.68
10/01/2012 03:00;44.02;0.7116347525435383;1.0;70.37
