;elix;domestic;constant;Source
05/01/2012 01:30;44.02;0.5961467895818006;1.0;69.68
05/01/2012 02:00;44.02;0.2759307997492905;1.0;69.68
05/01/2012 02:30;44.02;0.2759307997492905;1.0;69.68
05/01/2012 03:00;44.02;0.2759307997492905;1.0;70.37
05/01/2012 03:30;44.02;0.2759307997492905;1.0;70.37
05/01/2012 04:00;44.02;0.3163227863087105;1.0;70.37
05/01/2012 04:30;44.02;0.3163227863087105;1.0;70.37
05/01/2012 05:00;44.02;0.3163227863087105;1.0;70.33
05/01/2012 05:30;44.02;0.3163227863087105;1.0;70.33
05/01/2012 06:00;44.02;0.4623179184511923;1.0;70.33
05/01/2012 06:30;44.02;0.4623179184511923;1.0;70.33
05/01/2012 07:00;55.72;0.4623179184511923;1.0;70.33
05/01/2012 07:30;55.72;0.4623179184511923;1.0;70.33
05/01/2012 08:00;55.72;1.265291145234842;1.0;70.33
05/01/2012 08:30;55.72;1.265291145234842;1.0;70.33
05/01/2012 09:00;72.13;1.265291145234842;1.0;69.42
05/01/2012 09:30;72.13;1.265291145234842;1.0;69.42
05/01/2012 10:00;72.13;1.2935168707823885;1.0;69.42
05/01/2012 10:30;72.13;1.2935168707823885;1.0;69.42
05/01/2012 11:00;72.13;1.2935168707823885;1.0;70.33
05/01/2012 11:30;72.13;1.2935168707823885;1.0;70.33
05/01/2012 12:00;72.13;1.2774574062467154;1.0;70.33
05/01/2012 12:30;72.13;1.2774574062467154;1.0;70.33
05/01/2012 13:00;72.13;1.2774574062467154;1.0;70.33
05/01/2012 13:30;72.13;1.2774574062467154;1.0;70.33
05/01/2012 14:00;72.13;1.2205193047111476;1.0;70.33
05/01/2012 14:30;72.13;1.2205193047111476;1.0;70.33
05/01/2012 15:00;72.13;1.2205193047111476;1.0;70.33
05/01/2012 15:30;72.13;1.2205193047111476;1.0;70.33
05/01/2012 16:00;72.13;1.0136928675092984;1.0;70.33
05/01/2012 16:30;72.13;1.0136928675092984;1.0;70.33
05/01/2012 17:00;102.9;1.0136928675092984;1.0;70.29
05/01/2012 17:30;102.9;1.0136928675092984;1.0;70.29
05/01/2012 18:00;102.9;1.1922935791636011;1.0;70.29
05/01/2012 18:30;102.9;1.1922935791636011;1.0;70.29
05/01/2012 19:00;72.13;1.1922935791636011;1.0;70.33
05/01/2012 19:30;72.13;1.1922935791636011;1.0;70.33
05/01/2012 20:00;72.13;1.297896724746663;1.0;70.33
05/01/2012 20:30;72.13;1.297896724746663;1.0;70.33
05/01/2012 21:00;55.72;1.297896724746663;1.0;70.42
05/01/2012 21:30;55.72;1.297896724746663;1.0;70.42
05/01/2012 22:00;55.72;0.8516382708311436;1.0;70.42
05/01/2012 22:30;55.72;0.8516382708311436;1.0;70.42
05/01/2012 23:00;53.85;0.8516382708311436;1.0;69.64
05/01/2012 23:30;53.85;0.8516382708311436;1.0;69.64
06/01/2012 00:00;44.31;0.5131450805327202;1.0;69.64
06/01/2012 00:30;44.31;0.5131450805327202;1.0;69.64
06/01/2012 01:00;44.02;0.5131450805327202;1.0;69.68
06/01/2012 01:30;44.02;0.5131450805327202;1.0;69.68
06/01/2012 02:00;44.02;0.38705800360182324;1.0;69.68
06/01/2012 02:30;44.02;0.38705800360182324;1.0;69.68
06/01/2012 03:00;44.02;0.38705800360182324;1.0;70.37
06/01/2012 03:30;44.02;0.38705800360182324;1.0;70.37
06/01/2012 04:00;44.02;0.3420967203551468;1.0;70.37
06/01/2012 04:30;44.02;0.3420967203551468;1.0;70.37
06/01/2012 05:00;44.02;0.3420967203551468;1.0;70.33
06/01/2012 05:30;44.02;0.3420967203551468;1.0;70.33
06/01/2012 06:00;44.02;0.48870960050735257;1.0;70.33
06/01/2012 06:30;44.02;0.48870960050735257;1.0;70.33
06/01/2012 07:00;55.72;0.48870960050735257;1.0;70.33
06/01/2012 07:30;55.72;0.48870960050735257;1.0;70.33
06/01/2012 08:00;55.72;1.3683868814205873;1.0;70.33
06/01/2012 08:30;55.72;1.3683868814205873;1.0;70.33
06/01/2012 09:00;72.13;1.3683868814205873;1.0;69.42
06/01/2012 09:30;72.13;1.3683868814205873;1.0;69.42
06/01/2012 10:00;72.13;1.372296558224646;1.0;69.42
06/01/2012 10:30;72.13;1.372296558224646;1.0;69.42
06/01/2012 11:00;72.13;1.372296558224646;1.0;70.33
06/01/2012 11:30;72.13;1.372296558224646;1.0;70.33
06/01/2012 12:00;72.13;1.2462094812937492;1.0;70.33
06/01/2012 12:30;72.13;1.2462094812937492;1.0;70.33
06/01/2012 13:00;72.13;1.2462094812937492;1.0;70.33
06/01/2012 13:30;72.13;1.2462094812937492;1.0;70.33
06/01/2012 14:00;72.13;1.2828627013318006;1.0;70.33
06/01/2012 14:30;72.13;1.2828627013318006;1.0;70.33
06/01/2012 15:00;72.13;1.2828627013318006;1.0;70.33
06/01/2012 15:30;72.13;1.2828627013318006;1.0;70.33
06/01/2012 16:00;72.13;0.9163305009512861;1.0;70.33
06/01/2012 16:30;72.13;0.9163305009512861;1.0;70.33
06/01/2012 17:00;102.9;0.9163305009512861;1.0;70.29
06/01/2012 17:30;102.9;0.9163305009512861;1.0;70.29
06/01/2012 18:00;102.9;1.1484675611922786;1.0;70.29
06/01/2012 18:30;102.9;1.1484675611922786;1.0;70.29
06/01/2012 19:00;72.13;1.1484675611922786;1.0;70.33
06/01/2012 19:30;72.13;1.1484675611922786;1.0;70.33
06/01/2012 20:00;72.13;1.1890304580343887;1.0;70.33
06/01/2012 20:30;72.13;1.1890304580343887;1.0;70.33
06/01/2012 21:00;55.72;1.1890304580343887;1.0;70.42
06/01/2012 21:30;55.72;1.1890304580343887;1.0;70.42
06/01/2012 22:00;55.72;0.8391143840711245;1.0;70.42
06/01/2012 22:30;55.72;0.8391143840711245;1.0;70.42
06/01/2012 23:00;53.85;0.8391143840711245;1.0;69.64
06/01/2012 23:30;53.85;0.8391143840711245;1.0;69.64
07/01/2012 00:00;44.31;0.4584543216190136;1.0;69.64
07/01/2012 00:30;44.31;0.4584543216190136;1.0;69.64
07/01/2012 01:00;44.02;0.4584543216190136;1.0;69.68
07/01/2012 01:30;44.02;0.4584543216190136;1.0;69.68
07/01/2012 02:00;44.02;0.3654216397685211;1.0;69.68
07/01/2012 02:30;44.02;0.3654216397685211;1.0;69.68
07/01/2012 03:00;44.02;0.3654216397685211;1.0;70.37
07/01/2012 03:30;44.02;0.3654216397685211;1.0;70.37
07/01/2012 04:00;44.02;0.2907271307827891;1.0;70.37
07/01/2012 04:30;44.02;0.2907271307827891;1.0;70.37
07/01/2012 05:00;44.02;0.2907271307827891;1.0;70.33
07/01/2012 05:30;44.02;0.2907271307827891;1.0;70.33
07/01/2012 06:00;44.02;0.31309075622761906;1.0;70.33
07/01/2012 06:30;44.02;0.31309075622761906;1.0;70.33
07/01/2012 07:00;55.72;0.31309075622761906;1.0;70.33
07/01/2012 07:30;55.72;0.31309075622761906;1.0;70.33
07/01/2012 08:00;55.72;0.6485451379000681;1.0;70.33
07/01/2012 08:30;55.72;0.6485451379000681;1.0;70.33
07/01/2012 09:00;72.13;0.6485451379000681;1.0;69.42
07/01/2012 09:30;72.13;0.6485451379000681;1.0;69.42
07/01/2012 10:00;72.13;1.5654537811380953;1.0;69.42
07/01/2012 10:30;72.13;1.5654537811380953;1.0;69.42
07/01/2012 11:00;72.13;1.5654537811380953;1.0;70.33
07/01/2012 11:30;72.13;1.5654537811380953;1.0;70.33
07/01/2012 12:00;72.13;1.4947847247324328;1.0;70.33
07/01/2012 12:30;72.13;1.4947847247324328;1.0;70.33
07/01/2012 13:00;72.13;1.4947847247324328;1.0;70.33
07/01/2012 13:30;72.13;1.4947847247324328;1.0;70.33
07/01/2012 14:00;72.13;1.3494211593410383;1.0;70.33
07/01/2012 14:30;72.13;1.3494211593410383;1.0;70.33
07/01/2012 15:00;72.13;1.3494211593410383;1.0;70.33
07/01/2012 15:30;72.13;1.3494211593410383;1.0;70.33
07/01/2012 16:00;72.13;1.028726770462177;1.0;70.33
07/01/2012 16:30;72.13;1.028726770462177;1.0;70.33
07/01/2012 17:00;102.9;1.028726770462177;1.0;70.29
07/01/2012 17:30;102.9;1.028726770462177;1.0;70.29
07/01/2012 18:00;102.9;1.3158757211737933;1.0;70.29
07/01/2012 18:30;102.9;1.3158757211737933;1.0;70.29
07/01/2012 19:00;72.13;1.3158757211737933;1.0;70.33
07/01/2012 19:30;72.13;1.3158757211737933;1.0;70.33
07/01/2012 20:00;72.13;1.1181812722414968;1.0;70.33
07/01/2012 20:30;72.13;1.1181812722414968;1.0;70.33
07/01/2012 21:00;55.72;1.1181812722414968;1.0;70.42
07/01/2012 21:30;55.72;1.1181812722414968;1.0;70.42
07/01/2012 22:00;55.72;0.7120578341633851;1.0;70.42
07/01/2012 22:30;55.72;0.7120578341633851;1.0;70.42
07/01/2012 23:00;53.85;0.7120578341633851;1.0;69.64
07/01/2012 23:30;53.85;0.7120578341633851;1.0;69.64
08/01/2012 00:00;44.31;0.5038707987908247;1.0;69.64
08/01/2012 00:30;44.31;0.5038707987908247;1.0;69.64
08/01/2012 01:00;44.02;0.5038707987908247;1.0;69.68
08/01/2012 01:30;44.02;0.5038707987908247;1.0;69.68
08/01/2012 02:00;44.02;0.35897531001937;1.0;69.68
08/01/2012 02:30;44.02;0.35897531001937;1.0;69.68
08/01/2012 03:00;44.02;0.35897531001937;1.0;70.37
08/01/2012 03:30;44.02;0.35897531001937;1.0;70.37
08/01/2012 04:00;44.02;0.4098845358039352;1.0;70.37
08/01/2012 04:30;44.02;0.4098845358039352;1.0;70.37
08/01/2012 05:00;44.02;0.4098845358039352;1.0;70.33
08/01/2012 05:30;44.02;0.4098845358039352;1.0;70.33
08/01/2012 06:00;44.02;0.3045851115315867;1.0;70.33
08/01/2012 06:30;44.02;0.3045851115315867;1.0;70.33
08/01/2012 07:00;55.72;0.3045851115315867;1.0;70.33
08/01/2012 07:30;55.72;0.3045851115315867;1.0;70.33
08/01/2012 08:00;55.72;0.52214590548272;1.0;70.33
08/01/2012 08:30;55.72;0.52214590548272;1.0;70.33
08/01/2012 09:00;72.13;0.52214590548272;1.0;69.42
08/01/2012 09:30;72.13;0.52214590548272;1.0;69.42
08/01/2012 10:00;72.13;1.50116947826282;1.0;69.42
08/01/2012 10:30;72.13;1.50116947826282;1.0;69.42
08/01/2012 11:00;72.13;1.50116947826282;1.0;70.33
08/01/2012 11:30;72.13;1.50116947826282;1.0;70.33
08/01/2012 12:00;72.13;1.8240296964863019;1.0;70.33
08/01/2012 12:30;72.13;1.8240296964863019;1.0;70.33
08/01/2012 13:00;72.13;1.8240296964863019;1.0;70.33
08/01/2012 13:30;72.13;1.8240296964863019;1.0;70.33
08/01/2012 14:00;72.13;1.2944867240092433;1.0;70.33
08/01/2012 14:30;72.13;1.2944867240092433;1.0;70.33
08/01/2012 15:00;72.13;1.2944867240092433;1.0;70.33
08/01/2012 15:30;72.13;1.2944867240092433;1.0;70.33
08/01/2012 16:00;72.13;0.88112121550209;1.0;70.33
08/01/2012 16:30;72.13;0.88112121550209;1.0;70.33
08/01/2012 17:00;102.9;0.88112121550209;1.0;70.29
08/01/2012 17:30;102.9;0.88112121550209;1.0;70.29
08/01/2012 18:00;102.9;1.0660478903605533;1.0;70.29
08/01/2012 18:30;102.9;1.0660478903605533;1.0;70.29
08/01/2012 19:00;72.13;1.0660478903605533;1.0;70.33
08/01/2012 19:30;72.13;1.0660478903605533;1.0;70.33
08/01/2012 20:00;72.13;1.1530722079410067;1.0;70.33
08/01/2012 20:30;72.13;1.1530722079410067;1.0;70.33
08/01/2012 21:00;55.72;1.1530722079410067;1.0;70.42
08/01/2012 21:30;55.72;1.1530722079410067;1.0;70.42
08/01/2012 22:00;55.72;0.7649437515321847;1.0;70.42
08/01/2012 22:30;55.72;0.7649437515321847;1.0;70.42
08/01/2012 23:00;53.85;0.7649437515321847;1.0;69.64
08/01/2012 23:30;53.85;0.7649437515321847;1.0;69.64
09/01/2012 00:00;44.31;0.44684819702332995;1.0;69.64
09/01/2012 00:30;44.31;0.44684819702332995;1.0;69.64
09/01/2012 01:00;44.02;0.44684819702332995;1.0;69.68
09/01/2012 01:30;44.02;0.44684819702332995;1.0;69.68
09/01/2012 02:00;44.02;0.2978987980155533;1.0;69.68
09/01/2012 02:30;44.02;0.2978987980155533;1.0;69.68
09/01/2012 03:00;44.02;0.2978987980155533;1.0;70.37
09/01/2012 03:30;44.02;0.2978987980155533;1.0;70.37
09/01/2012 04:00;44.02;0.2978987980155533;1.0;70.37
09/01/2012 04:30;44.02;0.2978987980155533;1.0;70.37
09/01/2012 05:00;44.02;0.2978987980155533;1.0;70.33
09/01/2012 05:30;44.02;0.2978987980155533;1.0;70.33
09/01/2012 06:00;44.02;0.4583058431008512;1.0;70.33
09/01/2012 06:30;44.02;0.4583058431008512;1.0;70.33
09/01/2012 07:00;55.72;0.4583058431008512;1.0;70.33
09/01/2012 07:30;55.72;0.4583058431008512;1.0;70.33
09/01/2012 08:00;55.72;1.2603410685273408;1.0;70.33
09/01/2012 08:30;55.72;1.2603410685273408;1.0;70.33
09/01/2012 09:00;72.13;1.2603410685273408;1.0;69.42
09/01/2012 09:30;72.13;1.2603410685273408;1.0;69.42
09/01/2012 10:00;72.13;1.2869228074271901;1.0;69.42
09/01/2012 10:30;72.13;1.2869228074271901;1.0;69.42
09/01/2012 11:00;72.13;1.2869228074271901;1.0;70.33
09/01/2012 11:30;72.13;1.2869228074271901;1.0;70.33
09/01/2012 12:00;72.13;1.2983804535047114;1.0;70.33
09/01/2012 12:30;72.13;1.2983804535047114;1.0;70.33
09/01/2012 13:00;72.13;1.2983804535047114;1.0;70.33
09/01/2012 13:30;72.13;1.2983804535047114;1.0;70.33
09/01/2012 14:00;72.13;1.2488834224498195;1.0;70.33
09/01/2012 14:30;72.13;1.2488834224498195;1.0;70.33
09/01/2012 15:00;72.13;1.2488834224498195;1.0;70.33
09/01/2012 15:30;72.13;1.2488834224498195;1.0;70.33
09/01/2012 16:00;72.13;1.054103439131958;1.0;70.33
09/01/2012 16:30;72.13;1.054103439131958;1.0;70.33
09/01/2012 17:00;102.9;1.054103439131958;1.0;70.29
09/01/2012 17:30;102.9;1.054103439131958;1.0;70.29
09/01/2012 18:00;102.9;1.2566746217825342;1.0;70.29
09/01/2012 18:30;102.9;1.2566746217825342;1.0;70.29
09/01/2012 19:00;72.13;1.2566746217825342;1.0;70.33
09/01/2012 19:30;72.13;1.2566746217825342;1.0;70.33
09/01/2012 20:00;72.13;1.2795899139375768;1.0;70.33
09/01/2012 20:30;72.13;1.2795899139375768;1.0;70.33
09/01/2012 21:00;55.72;1.2795899139375768;1.0;70.42
09/01/2012 21:30;55.72;1.2795899139375768;1.0;70.42
09/01/2012 22:00;55.72;0.7713287339387326;1.0;70.42
09/01/2012 22:30;55.72;0.7713287339387326;1.0;70.42
09/01/2012 23:00;53.85;0.7713287339387326;1.0;69.64
09/01/2012 23:30;53.85;0.7713287339387326;1.0;69.64
10/01/2012 00:00;44.31;0.4381028899479602;1.0;69.64
10/01/2012 00:30;44.31;0.4381028899479602;1.0;69.64
10/01/2012 01:00;44.02;0.4381028899479602;1.0;69.68
10/01/2012 01:30;44.02;0.4381028899479602;1.0;69.68
10/01/2012 02:00;44.02;0.30975997284866785;1.0;69.68
10/01/2012 02:30;44.02;0.30975997284866785;1.0;69.68
